dataset;query_id;query_type;strategy;k_eval;hit_at_k;mrr;chain_mrr;ndcg_at_k;relevant_rank;chain_rank;latency_clean_ms;latency_penalty_ms;latency_end_to_end_ms;diversity_docs;diversity_sections;retrieved_ids;index_id;chunk_size;chunk_overlap;relevance_method;similarity_top_k_dense;similarity_top_k_sparse;rrf_top_k_per_retriever;mmr_alpha;k_final;embed_model;llama_index_version
local_saia_docs;second_degree;semantic;sparse;8;1;1.0;1.0;1.0;1;1;7;200;207;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;sparse;8;0;0.0;0.0;0.0;;;7;201;208;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;sparse;8;0;0.0;0.0;0.0;;;6;200;206;0.5;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;sparse;8;1;1.0;1.0;1.0;1;1;6;201;207;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;sparse;8;1;1.0;1.0;1.0;1;1;6;200;206;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;sparse;8;1;0.25;0.25;0.46845052016107697;4;4;6;201;207;0.125;0.625;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;sparse;8;0;0.0;0.0;0.0;;;6;201;207;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;sparse;8;1;1.0;1.0;1.0;1;1;8;200;209;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;sparse;8;0;0.0;0.0;0.0;;;6;201;207;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;sparse;8;1;0.5;0.3333333333333333;0.6934264036172708;2;3;10;201;211;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;sparse;8;0;0.2;0.0;0.38685280723454163;5;;6;200;206;0.25;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;sparse;8;0;0.2;0.0;0.38685280723454163;5;;6;200;206;0.375;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;sparse;8;0;1.0;0.0;1.0;1;;7;201;209;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;sparse;8;0;0.0;0.0;0.0;;;9;200;209;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;abroad_forms;keyword;dense;8;1;1.0;1.0;1.0;1;1;3612;200;3812;0.5;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;aptitude_test;keyword;dense;8;1;1.0;1.0;1.0;1;1;1796;200;1996;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_bachelor_thesis_requirements;keyword;dense;8;1;1.0;1.0;1.0;1;1;2181;201;2382;0.5;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_orientation_modules_rule;keyword;dense;8;1;0.5;0.5;0.6309297535714575;2;2;1426;200;1627;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_orientation_modules;keyword;dense;8;1;1.0;1.0;1.0;1;1;1134;200;1334;0.375;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;submission_deadline_definition;keyword;dense;8;1;0.5;0.5;0.7397466333385988;2;2;1053;200;1254;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_exam_registration_type;keyword;dense;8;1;1.0;1.0;1.0;1;1;1114;200;1315;0.25;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Biologie.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_grade_improvement;keyword;dense;8;1;0.5;0.5;0.6309297535714575;2;2;1096;200;1297;0.625;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;lehramt_profile_credits;keyword;dense;8;1;1.0;1.0;0.9674679834891693;1;1;1031;200;1231;0.25;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;paper_application;semantic;dense;8;1;1.0;1.0;1.0;1;1;1032;201;1233;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;second_degree;semantic;dense;8;0;0.0;0.0;0.0;;;1054;200;1254;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;dense;8;0;0.5;0.0;0.6309297535714575;2;;1064;200;1264;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;dense;8;0;0.0;0.0;0.0;;;1091;200;1291;0.5;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;dense;8;1;1.0;1.0;1.0;1;1;1066;201;1267;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;dense;8;1;1.0;1.0;1.0;1;1;1079;200;1279;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;dense;8;0;0.0;0.0;0.0;;;36299;200;36500;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;dense;8;0;0.0;0.0;0.0;;;1874;200;2074;0.375;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;dense;8;1;1.0;1.0;1.0;1;1;1747;201;1949;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;dense;8;1;0.3333333333333333;0.3333333333333333;0.5;3;3;1798;201;1999;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;dense;8;1;1.0;0.5;1.0;1;2;1778;200;1979;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;dense;8;1;1.0;0.2;0.9469024295259745;1;5;1780;200;1981;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;dense;8;1;1.0;0.3333333333333333;0.8710785440003369;1;3;1772;201;1973;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;dense;8;1;1.0;0.25;0.9558295932317544;1;4;1791;200;1992;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;dense;8;1;1.0;1.0;1.0;1;1;1756;201;1957;0.5;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;abroad_forms;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;5081;200;5281;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;aptitude_test;keyword;hybrid_rrf;8;1;0.5;0.5;0.6309297535714575;2;2;1812;201;2013;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";2219931ea9cb;280;80;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
