dataset;query_id;query_type;strategy;k_eval;hit_at_k;mrr;chain_mrr;ndcg_at_k;relevant_rank;chain_rank;latency_clean_ms;latency_penalty_ms;latency_end_to_end_ms;diversity_docs;diversity_sections;retrieved_ids;index_id;chunk_size;chunk_overlap;relevance_method;similarity_top_k_dense;similarity_top_k_sparse;rrf_top_k_per_retriever;mmr_alpha;k_final;embed_model;llama_index_version
local_saia_docs;second_degree;semantic;sparse;8;1;1.0;1.0;1.0;1;1;9;201;210;0.375;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;sparse;8;1;1.0;0.125;0.8065735963827293;1;8;7;200;207;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;sparse;8;0;0.0;0.0;0.0;;;5;200;206;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;sparse;8;1;1.0;1.0;0.8175295903539445;1;1;10;200;210;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;sparse;8;1;1.0;1.0;0.9197207891481876;1;1;6;201;207;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;sparse;8;1;1.0;1.0;0.9565912771023181;1;1;9;200;209;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;sparse;8;1;1.0;1.0;0.9197207891481876;1;1;8;200;208;0.5;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;sparse;8;1;1.0;1.0;1.0;1;1;7;200;208;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;sparse;8;0;0.0;0.0;0.0;;;7;200;207;0.125;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;sparse;8;1;1.0;1.0;1.0;1;1;8;200;208;0.5;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;sparse;8;1;1.0;0.125;0.8065735963827293;1;8;8;201;209;0.25;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;sparse;8;1;0.3333333333333333;0.14285714285714285;0.5109559939712153;3;7;6;201;207;0.5;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;sparse;8;0;1.0;0.0;1.0;1;;9;201;210;0.625;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;sparse;8;0;0.0;0.0;0.0;;;7;200;208;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;abroad_forms;keyword;dense;8;0;0.0;0.0;0.0;;;3888;200;4089;0.5;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;aptitude_test;keyword;dense;8;1;0.3333333333333333;0.3333333333333333;0.5;3;3;891;200;1092;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_bachelor_thesis_requirements;keyword;dense;8;1;0.25;0.25;0.43067655807339306;4;4;866;200;1067;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_orientation_modules_rule;keyword;dense;8;1;0.14285714285714285;0.14285714285714285;0.3333333333333333;7;7;889;201;1090;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_orientation_modules;keyword;dense;8;1;1.0;1.0;0.9558295932317544;1;1;879;201;1080;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;submission_deadline_definition;keyword;dense;8;1;1.0;1.0;0.9325210919548239;1;1;914;200;1115;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_exam_registration_type;keyword;dense;8;1;1.0;1.0;1.0;1;1;899;200;1099;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_grade_improvement;keyword;dense;8;1;0.5;0.5;0.6052602440527057;2;2;964;200;1164;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;lehramt_profile_credits;keyword;dense;8;1;1.0;1.0;0.9674679834891693;1;1;934;210;1145;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;paper_application;semantic;dense;8;1;1.0;1.0;1.0;1;1;1689;200;1890;0.25;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;second_degree;semantic;dense;8;0;0.0;0.0;0.0;;;951;201;1152;0.375;0.5;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;master_degrees;semantic;dense;8;0;0.0;0.0;0.0;;;1003;200;1204;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ects;semantic;dense;8;1;0.25;0.25;0.43067655807339306;4;4;928;200;1128;0.125;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;part_time;semantic;dense;8;1;1.0;1.0;0.8772153153380493;1;1;898;200;1098;0.25;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Teilzeitstudium.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;english_level;semantic;dense;8;1;1.0;1.0;1.0;1;1;918;202;1120;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;ombuds;semantic;dense;8;0;0.0;0.0;0.0;;;24198;201;24399;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung-Gute_wissenschaftliche_praxis.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;take_home;semantic;dense;8;1;1.0;1.0;0.9197207891481876;1;1;944;200;1145;0.375;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_study_goals_semantic;semantic;dense;8;1;1.0;1.0;1.0;1;1;919;202;1121;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_biologie_study_structure;semantic;dense;8;1;0.2;0.2;0.38685280723454163;5;5;928;200;1129;0.25;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;deadlines;multi-hop;dense;8;1;0.5;0.5;0.6240505200038379;2;2;1619;201;1820;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine Zulassungsordnung.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;thesis;multi-hop;dense;8;1;1.0;0.125;0.8065735963827293;1;8;919;200;1119;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_bio_physik_bachelor_thesis_requirements;multi-hop;dense;8;1;0.16666666666666666;0.125;0.41183384043543503;6;8;2016;200;2216;0.625;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_lehramt_biologie_modules;multi-hop;dense;8;1;0.5;0.16666666666666666;0.710675276578257;2;6;1308;201;1510;0.375;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Professionalisierungsbereich_Lehramt.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Professionalisierungsbereich_Lehramt.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;cross_zfb_physik_orientation_modules;multi-hop;dense;8;1;1.0;1.0;1.0;1;1;673;201;875;0.25;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;abroad_forms;keyword;hybrid_rrf;8;1;0.5;0.5;0.6309297535714575;2;2;784;201;986;0.375;0.0;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_MA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Allgemeine_Prüfungsordnung.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;aptitude_test;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;750;201;951;0.125;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Ordnung_Zugangsvoraussetzungen_MA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_bachelor_thesis_requirements;keyword;hybrid_rrf;8;1;0.3333333333333333;0.3333333333333333;0.5;3;3;676;200;876;0.375;0.375;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Zwei_Faecher_Bachelor_Göttingen.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungs_und_Studienordnung_BA_Ang.Informatik.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;bio_orientation_modules_rule;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;760;200;960;0.125;0.125;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Biologie.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
local_saia_docs;physik_orientation_modules;keyword;hybrid_rrf;8;1;1.0;1.0;1.0;1;1;870;200;1071;0.25;0.25;"[""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Prüfungsordnung_Physik.pdf"", ""C:\\Users\\cora-\\Development\\RAG\\data\\raw\\Studienordnung_Physik_Göttingen.pdf""]";695295a8ffae;700;250;exact_normalized_substring;50;50;80;0.6;8;e5-mistral-7b-instruct;0.14.7
